id,favorite_count,retweet_count,created_at
713440609445347328,3,0,Fri Mar 25 19:01:11 +0000 2016
713418573289422848,0,1,Fri Mar 25 17:33:37 +0000 2016
713420917670424576,2,4,Fri Mar 25 17:42:56 +0000 2016
713438476532736001,4,1,Fri Mar 25 18:52:42 +0000 2016
713448412104904704,0,0,Fri Mar 25 19:32:11 +0000 2016
713441470548541440,5,0,Fri Mar 25 19:04:36 +0000 2016
713429301639536640,9,11,Fri Mar 25 18:16:15 +0000 2016
713438815252123648,4,0,Fri Mar 25 18:54:03 +0000 2016
713433355233005568,6,0,Fri Mar 25 18:32:21 +0000 2016
713420698291548160,2,2,Fri Mar 25 17:42:03 +0000 2016
713465570293784576,11,1,Fri Mar 25 20:40:22 +0000 2016
713440881005559808,2,0,Fri Mar 25 19:02:15 +0000 2016
713409830879268865,2,2,Fri Mar 25 16:58:52 +0000 2016
713541194421129217,6,0,Sat Mar 26 01:40:52 +0000 2016
713492936697118724,43,24,Fri Mar 25 22:29:06 +0000 2016
713464346832035840,2,0,Fri Mar 25 20:35:30 +0000 2016
713472536630046720,6,1,Fri Mar 25 21:08:03 +0000 2016
713429469705297921,5,5,Fri Mar 25 18:16:55 +0000 2016
713420952864829440,1,0,Fri Mar 25 17:43:04 +0000 2016
713433693570727937,6,4,Fri Mar 25 18:33:42 +0000 2016
713416981362257921,0,1,Fri Mar 25 17:27:17 +0000 2016
713497817604558848,1,0,Fri Mar 25 22:48:30 +0000 2016
713410122500820993,3,1,Fri Mar 25 17:00:02 +0000 2016
713435726243737601,2,0,Fri Mar 25 18:41:46 +0000 2016
713440579737096192,1,0,Fri Mar 25 19:01:03 +0000 2016
713481315912290304,4,0,Fri Mar 25 21:42:56 +0000 2016
713422814276100096,0,0,Fri Mar 25 17:50:28 +0000 2016
713431268017381376,1,0,Fri Mar 25 18:24:03 +0000 2016
713443360841674752,2,0,Fri Mar 25 19:12:07 +0000 2016
713459317110910980,6,0,Fri Mar 25 20:15:31 +0000 2016
713584130605211650,9,0,Sat Mar 26 04:31:29 +0000 2016
714032480521699328,4,0,Sun Mar 27 10:13:04 +0000 2016
713652099439939585,13,1,Sat Mar 26 09:01:34 +0000 2016
714300534182834177,1,0,Mon Mar 28 03:58:13 +0000 2016
713589958041206784,5,0,Sat Mar 26 04:54:38 +0000 2016
713901171237212160,3,0,Sun Mar 27 01:31:17 +0000 2016
714333835832328192,11,7,Mon Mar 28 06:10:32 +0000 2016
713609943081848832,2,1,Sat Mar 26 06:14:03 +0000 2016
713825566902919169,0,1,Sat Mar 26 20:30:52 +0000 2016
713774436176908288,4,0,Sat Mar 26 17:07:41 +0000 2016
713774831074807808,2,0,Sat Mar 26 17:09:15 +0000 2016
714031790810402816,2,1,Sun Mar 27 10:10:19 +0000 2016
714247030571335680,1,0,Mon Mar 28 00:25:36 +0000 2016
713744052433215488,7,0,Sat Mar 26 15:06:57 +0000 2016
713650404156788736,4,0,Sat Mar 26 08:54:49 +0000 2016
713755658450051072,1,0,Sat Mar 26 15:53:04 +0000 2016
714194692464779264,7,3,Sun Mar 27 20:57:38 +0000 2016
714155444709629953,0,0,Sun Mar 27 18:21:41 +0000 2016
714221427419774977,8,1,Sun Mar 27 22:43:52 +0000 2016
714601799739654144,0,0,Mon Mar 28 23:55:20 +0000 2016
713631851626102784,5,0,Sat Mar 26 07:41:06 +0000 2016
713850523154124800,5,0,Sat Mar 26 22:10:02 +0000 2016
714030995599663104,3,0,Sun Mar 27 10:07:10 +0000 2016
714192488769019904,19,18,Sun Mar 27 20:48:53 +0000 2016
